Protein_IDs,Gene_names,Protein_names,3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
Q96I15,SCLY,Selenocysteine lyase,-1.4880867683983574,-1.2220323022897688,-1.257930688042574,-1.5384013169376018,-1.0987475281475554,-1.4646934401733915
Q96I24,FUBP3,Far upstream element-binding protein 3,2.834264227131559,2.6621427337614385,2.593548594877994,3.008881724149443,3.036196696516736,3.209943779242259
Q96I25,RBM17,Splicing factor 45,0.40488839780322294,0.4234562488647988,0.3214928955887366,1.0163446270155347,0.8831768257475581,0.7314804523911924
Q96I51,WBSCR16,Williams-Beuren syndrome chromosomal region 16 protein,-4.271810699846504,-2.6830204641258284,-2.341263284145633,-2.398865927598113,-2.2854390068567163,-2.2330182817325834
Q96I59,NARS2,"Probable asparagine--tRNA ligase, mitochondrial",-2.929992278712504,-2.622138930001313,-2.9975540483202963,-2.1821666834324702,-3.118765979481182,-3.176799027041266
Q96I99,SUCLG2,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",2.464962318637408,2.7437822003490986,2.73158450006731,2.6495520095932648,2.596738351000827,2.6897553574041915
Q96IG2;Q9UKC9,FBXL20,F-box/LRR-repeat protein 20,-2.539380480244766,-2.5952676007765554,-2.4702340776075076,-2.8479964989026136,-2.7972872456887536,-2.7869122271462636
Q96II8,LRCH3,Leucine-rich repeat and calponin homology domain-containing protein 3,-0.7523142448920694,-0.6540395162820936,-0.5041215918136075,-1.2036767709228187,-1.4879425299047462,-1.3616187703607778
Q96IJ6,GMPPA,Mannose-1-phosphate guanyltransferase alpha,0.04562154781761052,-0.14695061718184732,-0.05834139342690037,-0.3842036508475317,-0.5436243317080454,-0.7155059905754726
Q96IK1,BOD1,Biorientation of chromosomes in cell division protein 1,-3.7433555067185367,-4.600711811246799,-3.8337834256658,-3.2218572028997023,-3.0687010391401586,-3.014892769693244
Q96IV0,NGLY1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,-1.951948903338451,-1.79585008428813,-1.925769448735597,-1.3657012112118139,-1.525392560628699,-1.3161256729271003
Q96IW7,SEC22A,Vesicle-trafficking protein SEC22a,-3.061420908878336,-2.173697497807872,-2.1715029363413514,-2.889343335684597,-4.645455728152908,-2.2861729676683247
Q96IX5,USMG5,Up-regulated during skeletal muscle growth protein 5,1.7790352795533728,2.215823536745013,2.0662230780363373,2.567077522188498,2.6994327679237067,2.528521662395363
Q96IZ0,PAWR,PRKC apoptosis WT1 regulator protein,-0.6055064000261154,-1.0531568191605345,-0.8998117350452084,-2.770804006858935,-1.8448584060326638,-2.3225867822636204
Q96IZ7,RSRC1,Serine/Arginine-related protein 53,-1.9953038256374782,-1.5881675786788314,-1.5163029083630448,-3.7827732808517376,-2.8460628091448745,-1.4793140525852486
Q96J01,THOC3,THO complex subunit 3,-1.099437647243331,-1.0109740322538805,-0.9428151062507943,0.09872013391366963,-0.03902218871035501,0.06470454009236448
Q96J02;Q9H0M0,ITCH,E3 ubiquitin-protein ligase Itchy homolog,-1.7036417135290343,-2.0725147062709866,-1.7582430241924456,-1.794899666888636,-1.7198826454979894,-1.767201012289675
Q96JA1,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,-2.106949787913024,-1.6809535204115633,-1.9520713712071434,-2.12466301691304,-2.70945058129098,-2.2168796927588303
Q96JB2,COG3,Conserved oligomeric Golgi complex subunit 3,0.06593874392569887,0.18498669487602015,-0.02254310291524675,0.4277532924020804,0.41714852351016773,0.3399390570566503
Q96JB5,CDK5RAP3,CDK5 regulatory subunit-associated protein 3,0.8351869164913843,0.9515951658116002,1.0866147117585783,0.6254607781570485,0.39779787791569987,0.2925309735978132
Q96JC1,VPS39,Vam6/Vps39-like protein,-0.8930553522301068,-0.83803592435466,-1.0472693827102297,-1.1894961710228316,-1.4408382510515239,-1.2715938697550406
Q96JE9,MAP6,Microtubule-associated protein 6,2.090247102332178,1.5878445328660398,1.837172779066087,1.158792222806067,1.229460496973843,1.2042795355645488
Q96JG6,CCDC132,Coiled-coil domain-containing protein 132,-0.5242734726341034,-1.018995965275554,-0.7691629916108056,-0.9630007364051814,-1.2135968489416804,-0.8964532962188834
Q96JG8,MAGED4,Melanoma-associated antigen D4,-1.2698603972849476,-1.5265591718115594,-1.7152378965339459,-1.9489194524975986,-1.408069094653687,-1.3448713411846107
Q96JH7,VCPIP1,Deubiquitinating protein VCIP135,2.8183130692160994,2.725696340540484,2.6077834358232472,2.524287832063834,2.657669700680131,2.607503406467945
Q96JH8,RADIL,Ras-associating and dilute domain-containing protein,-6.689752596866448,-3.7508493227769297,-5.700389185899438,-3.8232609728436096,-4.6164483198348805,-3.9046185595250407
Q96JI7,SPG11,Spatacsin,-2.008016810347936,-2.0348547360562,-2.1127170736367553,-2.412348339715553,-3.8581520115215926,-2.3869118551324604
Q96JJ3,ELMO2,Engulfment and cell motility protein 2,0.5261145005893191,0.7094119975804887,0.22159576658539848,-0.22227187303976592,0.12059312724765192,-0.1187640133499741
Q96JJ7,TMX3,Protein disulfide-isomerase TMX3,2.106339572693475,1.7986832943180247,2.0258236606853828,1.3733637637758846,1.0424101172370932,0.8886919399833992
Q96JM2,ZNF462,Zinc finger protein 462,-0.5465334311750532,-0.24348895485757183,-0.05798747075748523,0.5313793078115197,0.2294874179930808,0.8211659459708471
Q96JM3,CHAMP1,Chromosome alignment-maintaining phosphoprotein 1,0.20870264250568837,-0.018930096019946774,0.25980136788573205,0.7541810946079117,0.9415397819600599,1.0718990696717157
Q96JM7,L3MBTL3,Lethal(3)malignant brain tumor-like protein 3,-5.005050841926305,-4.310093160246037,-4.334423046161645,-2.220294077969889,-2.6066985112525636,-2.6310495799282663
Q96JP5;Q9BU19,ZFP91,E3 ubiquitin-protein ligase ZFP91,-2.6846496344866253,-2.6160620605873497,-2.4213056527224524,-2.546540981859824,-2.5261731808764196,-2.3374935235213243
Q96K17,BTF3L4,Transcription factor BTF3 homolog 4,2.6862721201052437,2.2972502811669493,2.422243092734103,2.359824162664655,2.4617658454440736,2.4747807583607724
Q96K76,USP47,Ubiquitin carboxyl-terminal hydrolase 47,1.8201006368010404,1.721321797149308,1.42036462907123,1.7705385125471516,1.7152868347256103,1.4885809258825518
Q96KA5,CLPTM1L,Cleft lip and palate transmembrane protein 1-like protein,-1.1316310844727866,-1.8363616624276844,-1.3176680723625616,-2.0605052650851796,-2.1780890911261857,-2.251565176115488
Q96KB5,PBK,Lymphokine-activated killer T-cell-originated protein kinase,-4.418512181329194,-4.321653272077277,-3.7728759900477296,-0.7036238632317264,-0.27837023340756417,-0.9481396835670495
Q96KC8,DNAJC1,DnaJ homolog subfamily C member 1,-5.174818673514505,-1.338091531721453,-2.6948446374690214,-2.7846917854882953,-3.1243642075431453,-4.471224531481312
Q96KG9,SCYL1,N-terminal kinase-like protein,1.6477317625193812,1.4885145032528158,1.1506392620299941,1.3469578187691802,1.3734699902788883,1.1400257311642825
Q96KM6,ZNF512B,Zinc finger protein 512B,-3.1075994480760336,-2.9657635058067875,-2.579817891166183,-3.485652355471867,-2.6688223573006304,-2.9674874433567346
Q96KP1,EXOC2,Exocyst complex component 2,0.4552180000780126,0.5913688881781312,0.4535107341819469,0.4822390919382187,0.44196425711272624,0.4349113280787833
Q96KP4,CNDP2,Cytosolic non-specific dipeptidase,5.339154798180182,4.612703038856694,4.518824555445299,4.5231444607455025,4.675028881368085,4.2154865966523225
Q96KQ7,EHMT2,Histone-lysine N-methyltransferase EHMT2,-4.112038191788592,-4.258153114839509,-4.006056779905491,-3.3572029616066956,-3.732441963846089,-3.027730118277539
Q96KR1,ZFR,Zinc finger RNA-binding protein,1.0274043714007597,1.0587530880956422,1.5514202942710504,1.488040342296113,1.1050220932364176,1.7013288013626777
Q96L91,EP400,E1A-binding protein p400,-0.3873079422993513,0.28744642406774545,0.4293288246875768,0.09435401120883569,-0.23156544700048087,0.6096206334521526
Q96L92;O60759,SNX27,Sorting nexin-27,0.10311949575392276,-0.2547806102630652,0.13756532307334624,-0.19574806421656632,-0.3864920106948482,-0.12967834149947066
Q96LB3,IFT74,Intraflagellar transport protein 74 homolog,-0.7587967171488863,-0.6793478844525751,-0.9248915864021612,-1.325581765313089,-1.3914630698410413,-1.237019334327485
Q96LJ7,DHRS1,Dehydrogenase/reductase SDR family member 1,-1.6736054364092574,-2.4553601777120804,-1.3249736463433521,-2.6229352716874743,-2.810409947451479,-2.9700662630858616
Q96LZ7,RMDN2,Regulator of microtubule dynamics protein 2,-3.5622001153995875,-3.211233706141911,-3.509337225875303,-3.737622436611005,-5.097430729849499,-4.097809155230013
Q96M27,PRRC1,Protein PRRC1,-0.03385427957870135,-0.615444114668442,-0.5919822306150877,-1.4812589006439971,-1.1416525479609874,-1.0156655253574591
Q96M32,AK7,Adenylate kinase 7,-1.3093837048754438,-0.9269171980488551,-1.7534441781562435,-3.513997501562348,-3.476607704028391,-3.6871276287433306
Q96M96,FGD4,"FYVE, RhoGEF and PH domain-containing protein 4",-1.9316656541124253,-1.900924079495912,-4.6917258249483655,-0.08364614898102474,-0.03513997357804044,-0.19085326805310743
Q96ME1,FBXL18,F-box/LRR-repeat protein 18,-1.4770503748891954,-1.6182381955209486,-1.847860761190553,-1.4885466479961025,-1.553437900914755,-1.868037931083041
Q96ME7,ZNF512,Zinc finger protein 512,1.5252571755685302,1.393054701652595,1.8566205544487246,2.493444784378159,2.373007454916028,2.563156580173981
Q96MG7,NDNL2,Melanoma-associated antigen G1,-3.0065004765064955,-3.339095088133268,-3.155905781598399,-1.8727538775414843,-2.2962395183773765,-2.283764917347135
Q96MH6,TMEM68,Transmembrane protein 68,-3.3515062590013365,-3.3384201124093558,-4.377168439137384,-5.053227033322801,-2.6741657512869175,-2.99552399700662
Q96MU7,YTHDC1,YTH domain-containing protein 1,-1.5770578410467806,-1.791923890491372,-1.8464420137562527,-0.30206094734997535,-0.7505348716140468,-5.10939127616798
Q96MW1,CCDC43,Coiled-coil domain-containing protein 43,-2.5045287107176506,-2.8280197208963784,-2.445877286683249,-3.2670317365016004,-3.2683547044191243,-2.996794688284382
Q96MX6,WDR92,WD repeat-containing protein 92,-1.7982199011529225,-1.844191016776282,-1.7570705407547074,-1.578035783473453,-2.058026634127529,-1.4322044872144204
Q96MY1,NOL4L,Nucleolar protein 4-like,-2.3743977672998433,-3.367676600536605,-2.198554351716659,-1.8461043663484134,-1.9088466447323817,-2.197470677817254
Q96MZ0,GDAP1L1,Ganglioside-induced differentiation-associated protein 1-like 1,-2.66438237151619,-3.5431217932189307,-4.593317998719301,-1.6445424829213415,-1.3868711790880717,-1.4367808285969303
Q96N66,MBOAT7,Lysophospholipid acyltransferase 7,-1.3017232101440648,-1.5042539516348512,-0.1799197040729048,-2.9213618391198573,-3.571598038059392,-3.3302855992669897
Q96N67,DOCK7,Dedicator of cytokinesis protein 7,3.5060975158064274,3.413144980663276,3.4154410570609315,3.362255845073104,3.2418991382405906,2.9679579887142005
Q96NB2,SFXN2,Sideroflexin-2,-2.9860356251028053,-3.5520085467643967,-4.666433324275095,-1.0980710477820104,-1.0632619809562058,-1.3565825321815055
Q96P11;Q63ZY6,NSUN5,Probable 28S rRNA (cytosine-C(5))-methyltransferase,-2.9362764856091985,-2.9251116502040055,-3.5629663626191963,-0.8304695036698249,-0.7175995110901283,-0.9634740519864735
Q96P16,RPRD1A,Regulation of nuclear pre-mRNA domain-containing protein 1A,-0.05278996705714434,-0.14666243841058346,-0.27206413800985274,1.3533796075212656,1.3806565307512173,1.3653490124433212
Q96P53,WDFY2,WD repeat and FYVE domain-containing protein 2,-2.5149941014815447,-2.5307081952633013,-2.9582928103745196,-3.486904982183969,-4.367898363978259,-3.6018799880949928
Q96P70,IPO9,Importin-9,2.232139799741983,2.012553303411625,2.1665518494128833,2.545616101732872,2.5421341861500473,2.296639992302552
Q96PC5;Q96RT6;A0A2R8YE69;Q8IX95;Q8IX94;Q86UF2;P0CG41;A4FU28;A4D2H0,MIA2;CTAGE1,Melanoma inhibitory activity protein 2;cTAGE family member 2,-0.8812616218037412,-0.7021407433117659,-0.48477426747951924,-1.2457486220629406,-1.049230296893029,-1.039978542277499
Q96PE2,ARHGEF17,Rho guanine nucleotide exchange factor 17,-1.9075419300508685,-1.9277090974304372,-1.8615077266632483,-2.142464137901179,-2.173530089841588,-2.1121406831260323
Q96PE3,INPP4A,"Type I inositol 3,4-bisphosphate 4-phosphatase",-5.313400470712229,-1.8037119538858342,-2.108283745833333,-1.5712399830390922,-1.8968434754530534,-1.9755489127863761
Q96PK6,RBM14,RNA-binding protein 14,2.096000148840215,1.9167739248902222,2.3840705907660436,2.60442420133068,2.5060663022197183,2.9335334406940987
Q96PQ0,SORCS2,VPS10 domain-containing receptor SorCS2,-4.387073446078681,-3.8107940897355803,-3.971083288193906,-4.359629930399905,-2.5807033909322614,-2.58603778280588
Q96PU4,UHRF2,E3 ubiquitin-protein ligase UHRF2,-2.596582753304933,-2.7690761453517077,-2.5251398058786663,-2.0394857877869974,-2.2752070864184404,-1.993957999068602
Q96PU5;P46934,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,-2.551830521664524,-2.1571746805172616,-2.98608857959254,-2.1711976024054422,-1.440735535244304,-2.464238743197825
Q96PU8,QKI,Protein quaking,3.3226820609610925,3.0350364780543444,3.4588751880903175,2.444156668979325,2.20701828903146,2.348915839105306
Q96PV6,LENG8,Leukocyte receptor cluster member 8,-4.135827608905615,-3.7045770757266645,-3.4819602194022714,-2.031560798916466,-2.8557955743100862,-1.4560097434875665
Q96PY5;Q8IVF7,FMNL2,Formin-like protein 2,-0.17085950577197195,-0.054440272977736015,-0.2760101976821794,-0.5464260341331126,-0.642339511767279,-0.424014172463572
Q96PZ0,PUS7,Pseudouridylate synthase 7 homolog,-4.560983471619035,-3.184819988457858,-3.5746280440726657,-0.11363737478340141,0.013963461546914857,0.19920998424592185
Q96Q05,TRAPPC9,Trafficking protein particle complex subunit 9,-0.30131767771558415,-0.498027978774072,-0.4661524918607256,-0.21005139686235452,-0.1342972234527231,-0.5427950403474036
Q96Q11,TRNT1,"CCA tRNA nucleotidyltransferase 1, mitochondrial",0.4581157815437962,0.6656955195070715,0.4926928557022876,0.9107690032225122,0.8726420256033691,0.6281959018524788
Q96Q15,SMG1,Serine/threonine-protein kinase SMG1,-0.9907731045191,-1.7569068738063827,-1.7200903020127996,-0.9137365768101695,-0.6641583704194716,-0.8625173752323327
Q96Q42,ALS2,Alsin,-1.6112555490993472,-2.068906190551214,-2.4775993092474593,-1.4167479132434089,-1.6535845078482403,-1.8079346171650528
Q96QC0,PPP1R10,Serine/threonine-protein phosphatase 1 regulatory subunit 10,-1.9212663530788205,-1.8523450336862624,-1.4357630996741158,-0.9893875004634154,-1.124914637103064,-1.119622603619721
Q96QD8,SLC38A2,Sodium-coupled neutral amino acid transporter 2,-1.3395885141217043,-4.143507114451298,-3.9483744312294955,-1.1226287536901474,-1.215572572260676,-5.644081964721385
Q96QD9,FYTTD1,UAP56-interacting factor,-0.01821591336552686,0.18154802090012723,0.2593470294230258,0.1158109834043124,0.15118306837471707,0.2547646430357524
Q96QG7,MTMR9,Myotubularin-related protein 9,-2.1854594207725704,-2.502925250845635,-2.117016595761097,-2.252985753549691,-2.4579910766146504,-2.0337065162103585
Q96QK1,VPS35,Vacuolar protein sorting-associated protein 35,3.9343061504395536,3.6269685309184645,3.835344953543398,3.141386474135402,3.1609458134883504,3.2288998919864547
Q96QR8,PURB,Transcriptional activator protein Pur-beta,-3.2390578272756336,-1.87756545828044,-3.133239684819177,-4.408200793320506,-3.3913514613284867,-4.296409527012186
Q96QZ7,MAGI1,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",-1.9448568790777152,-2.2478556895851263,-2.377263626955557,-2.0850680147497442,-1.4828397027412343,-1.5321618156108023
Q96RD7,PANX1,Pannexin-1,-2.4636749164739804,-3.159323894151637,-2.6312484098296203,-1.2175699409727514,-1.0717204582966104,-1.0960528093117432
Q96RE7,NACC1,Nucleus accumbens-associated protein 1,-1.637638536001944,-2.0236452602765844,-1.8581269971954661,-0.6151598585695908,-0.668762506925745,-0.5246740881803156
Q96RF0,SNX18,Sorting nexin-18,-0.5991566375375683,-0.5091913335165259,-1.1844708404706203,-1.351319917014557,-1.2709703361295617,-1.134110604004352
Q96RL7,VPS13A,Vacuolar protein sorting-associated protein 13A,-1.4242775972522672,-1.5885393744674623,-1.4961020695025873,-1.2223791836527482,-1.3146469911787726,-1.2272228907133957
Q96RN5,MED15,Mediator of RNA polymerase II transcription subunit 15,-3.275774594499076,-2.6011783540741575,-4.744997191747146,-2.317168787761954,-1.6291706480775758,-1.3598084330046305
Q96RP9,GFM1,"Elongation factor G, mitochondrial",2.101219073927325,1.7452193315042628,1.8898936514211329,2.115264726870098,2.1643261482245926,2.135639643323657
Q96RQ3,MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",2.419162635492267,2.4410348335431564,2.526691839782984,2.003267329781689,2.038746667327132,2.2990516301686235
Q96RR4,CAMKK2,Calcium/calmodulin-dependent protein kinase kinase 2,-0.8463248132506784,-1.343596937872288,-1.6273785480136134,-0.5527777131505296,-0.5545119507858516,-0.5541647648218628
Q96RS6,NUDCD1,NudC domain-containing protein 1,0.20763428726422006,0.11658805172725195,-0.04306047894484166,1.4047934268637476,1.3543098916913436,1.3811166059702344
Q96RT1,ERBB2IP,Protein LAP2,-1.6893302057925048,-1.8050074916199037,-1.9703645725515244,-2.0748934676321262,-5.289724874484461,-2.032843563687731
Q96RT7,TUBGCP6,Gamma-tubulin complex component 6,-4.195630575575475,-3.6501978335760343,-5.343212194701611,-5.223696862953428,-5.347315631199233,-5.093979123726498
Q96RU2,USP28,Ubiquitin carboxyl-terminal hydrolase 28,-4.1272194746214925,-4.39075588633426,-3.5366926056583363,-1.9080497308823574,-1.9178494866892812,-1.963165633443154
Q96RU3,FNBP1,Formin-binding protein 1,-1.138165940056986,-1.4891407155172125,-1.0305066662303162,-1.8979677933816816,-1.6307515981252187,-2.060552429291352
Q96RY7,IFT140,Intraflagellar transport protein 140 homolog,-2.3611971718788,-2.520180128566082,-2.016987514958867,-2.449827641400269,-4.519661651737701,-3.742382990053711
Q96S19,C16orf13,UPF0585 protein C16orf13,-1.0920519711156729,-1.3452824257948315,-1.3506304033688465,-1.8818606552513835,-1.7645221619947264,-2.2484626393109117
Q96S44,TP53RK,TP53-regulating kinase,0.193912981100258,-0.08386384627499766,-0.018336690581893578,-0.11998266199042718,-0.11374928772311677,-0.16750588653689746
Q96S52,PIGS,GPI transamidase component PIG-S,-1.461841887931353,-1.6752269220195544,-1.1323903349003537,-1.7543844432684423,-1.782654860482051,-1.4782123522677892
Q96S55,WRNIP1,ATPase WRNIP1,-1.4574855404028568,-1.2006358836243685,-1.3072832788874749,-0.6557068865794591,-0.8593610624738126,-0.5216444087443612
Q96S59,RANBP9,Ran-binding protein 9,-2.287175470852702,-2.108319272087016,-3.9860960459034827,-2.3618598776544566,-2.5563095621143788,-2.8831228074864725
Q96S66,CLCC1,Chloride channel CLIC-like protein 1,0.5344229274631651,0.1905856290539134,0.7828669840476721,-0.45842103582279137,-0.7468262784277506,-0.7325910934592308
Q96SB3,PPP1R9B,Neurabin-2,-0.7253108391702305,-0.6353201316760604,-0.864351817952393,-1.1733166916143851,-1.2711073073360843,-1.0464955263919826
Q96SB4,SRPK1,SRSF protein kinase 1,-0.8352724487919438,-1.6684055591121627,-1.123519773812081,0.787055560968625,0.6338896127078684,0.9254392995698275
Q96SB8,SMC6,Structural maintenance of chromosomes protein 6,-3.1312895823939897,-3.917237234506091,-3.6025042262537665,-3.840771088653124,-3.9022306609300195,-3.990078577113973
Q96SI1,KCTD15,BTB/POZ domain-containing protein KCTD15,-5.317747931102993,-2.7216888834782047,-3.7415310972992644,-2.195627355202948,-2.2470935096551194,-2.3997180481139218
Q96SI9,STRBP,Spermatid perinuclear RNA-binding protein,0.035555340535069035,0.1587031620801831,0.2158703153080097,1.3107599743550118,1.1077167493118978,1.2872768900089078
Q96SK2,TMEM209,Transmembrane protein 209,-2.9006129072497053,-2.9011425720147592,-1.953281972707881,-1.6231177464310882,-1.826110885338256,-1.410220745009326
Q96SL4,GPX7,Glutathione peroxidase 7,-3.57317555481254,-3.6105665870726753,-3.2199011316448036,-2.3734652933571816,-2.550608521124847,-1.7397460907236564
Q96SM3,CPXM1,Probable carboxypeptidase X1,-3.342636921253746,-4.256317863760574,-4.848250977592353,-1.6238470657307218,-1.6052398069093812,-2.203193201359589
Q96SN8,CDK5RAP2,CDK5 regulatory subunit-associated protein 2,-1.4587477159819144,-0.866465487855244,-4.644290398638713,-0.7448992881000933,-0.8775518547685124,-1.1090679917918393
Q96SQ9,CYP2S1,Cytochrome P450 2S1,-4.218798293379012,-4.086789255172105,-3.6522538429961924,-2.6097112845890287,-2.5783244495559217,-2.7898706680622496
Q96ST2,IWS1,Protein IWS1 homolog,-0.32603071773569425,-0.1411979505596399,-0.6969595167435152,0.6085699118988295,0.5832272555475129,0.26439530276278234
Q96ST3,SIN3A,Paired amphipathic helix protein Sin3a,-0.2469293551362597,-0.5807712763320652,0.08827845678297308,0.8883175816382298,0.5928760222413452,0.9490409318227613
Q96SU4,OSBPL9,Oxysterol-binding protein-related protein 9,-1.3600880635135049,-1.7994924836881445,-1.1981176678777388,-0.8384421574262966,-1.1511449144056307,-1.488638676266401
Q96SW2,CRBN,Protein cereblon,-0.6661224564715766,-0.5952482336343827,-0.9073155206317267,-0.7232453342548979,-0.7855435524401777,-0.4545646096457503
Q96SY0,VWA9,von Willebrand factor A domain-containing protein 9,-2.5474146795409425,-2.602561021319584,-2.65088413506669,-1.946737970733352,-1.8966556153937262,-2.125762450987647
Q96T23,RSF1,Remodeling and spacing factor 1,0.7056780980816661,0.7933613687509862,1.0413169453955433,0.9509135110673377,1.0443988811524534,1.032731060882547
Q96T37,RBM15,Putative RNA-binding protein 15,-0.6178694388236607,-0.9154569090993618,-0.5545548264544777,-0.7277026297049858,-0.5389439775884881,-0.5482760088386343
Q96T51,RUFY1,RUN and FYVE domain-containing protein 1,0.25792863883541983,0.19843318122945064,0.2737028842262248,0.07924776775974962,0.1540196697292764,-0.0013511835513213555
Q96T58,SPEN,Msx2-interacting protein,-4.9724652621915615,-3.542336424006411,-3.8314586864939137,-3.032905248521196,-3.129763437094578,-3.4952905504435314
Q96T60,PNKP,Bifunctional polynucleotide phosphatase/kinase;Polynucleotide 3-phosphatase;Polynucleotide 5-hydroxyl-kinase,-1.2369720091869887,-1.1763424733377619,-1.1388134761489965,-0.3686695433687177,-0.6783178121407154,-0.6824596078502054
Q96T76,MMS19,MMS19 nucleotide excision repair protein homolog,0.7575793470645458,0.41630587215616544,0.23060519222359943,0.6282284370856885,0.9136915022814449,0.7139151173764375
Q96T88,UHRF1,E3 ubiquitin-protein ligase UHRF1,-2.2530117949974056,-3.7149792875678203,-3.756143397397202,-0.24616974953836035,-0.3504278466120674,-0.2920012463694803
Q96TA1,FAM129B,Niban-like protein 1,1.9431860210869019,1.6006036272391242,1.5247083758449165,-0.18486994034271476,-0.15767223315649304,-0.06574231505409145
Q96TA2,YME1L1,ATP-dependent zinc metalloprotease YME1L1,-0.4924788679512595,-0.4022099827347212,-0.5048931896094793,0.28038635294388214,0.3811892632188858,0.1266010551567831
Q96TC7,RMDN3,Regulator of microtubule dynamics protein 3,1.0885554121511198,1.3025099674979224,1.478733937978859,0.49996864509672534,0.8553179743296937,0.43622656679661276
Q99081,TCF12,Transcription factor 12,-3.8754026284578926,-2.972540918714664,-4.235116173896034,-2.1865897473812943,-1.359476950084968,-1.8631642414084055
Q99417,MYCBP,C-Myc-binding protein,-1.920902823074428,-2.5571971124101864,-1.421178377814325,-1.8452772346961268,-1.8207988948290286,-2.1641650996388186
Q99426,TBCB,Tubulin-folding cofactor B,3.085214488354545,2.4303298898867283,2.7416829474953808,2.6531103451682405,2.654167647701282,2.907428475763279
Q99436,PSMB7,Proteasome subunit beta type-7,1.0812826895471375,0.6374020081623719,1.0417463238280007,0.6788442407258657,0.6238575466733067,0.8262281695010962
Q99439,CNN2,Calponin-2,-0.17611776627066078,0.17493423151370635,-0.004698781766716564,1.0363902257793,1.1651137670688847,1.0380345608550599
Q99442,SEC62,Translocation protein SEC62,-0.9383251549865044,-1.1545938457172724,-0.45352877208526365,-0.9673651517833086,-0.9077578831298538,-0.6315601229584011
Q99447,PCYT2,Ethanolamine-phosphate cytidylyltransferase,0.3264053361326589,-0.20390021269981062,-0.1585902269872541,-0.6567430820827909,-0.3028991069135394,-0.3871878053247606
Q99459,CDC5L,Cell division cycle 5-like protein,1.9135898535177134,1.8990168140028878,1.8106145887319691,2.187857861572425,2.3078918256078182,2.3482690936657065
Q99460,PSMD1,26S proteasome non-ATPase regulatory subunit 1,4.47541823610295,4.429393938262024,4.286830927688683,4.487155198614669,4.600382434632895,4.498495369152511
Q99470,SDF2,Stromal cell-derived factor 2,0.24404289131365786,0.41879063188763865,0.35526181277473157,-0.136944747116857,-0.3067160715971404,-0.09570083976403865
Q99471,PFDN5,Prefoldin subunit 5,1.7949895567629994,1.438636150125138,1.4572790927629455,2.00974731832806,2.097909835439367,1.9798151190079771
Q99497,PARK7,Protein deglycase DJ-1,4.9806248218503875,4.984050258814868,4.438607602301005,4.216978942386607,4.715771661425965,4.268544096981991
Q99504,EYA3,Eyes absent homolog 3,-4.075300852902687,-4.555802507765328,-4.07118256584473,-4.460115518977606,-3.2169413594588416,-4.4529174654106995
Q99519,NEU1,Sialidase-1,-1.8230661573790563,-1.7172103063079085,-1.4604720836689893,-4.51283306299135,-4.685880773079785,-1.979752375312728
Q99523,SORT1,Sortilin,0.866850658971952,1.1377992497539964,1.6090989507205293,-0.15857847516149093,-0.30507899286953233,0.03105563866195382
Q99536,VAT1,Synaptic vesicle membrane protein VAT-1 homolog,5.472378983246635,5.535929414700892,5.300489433073977,5.412226952238136,5.514119800533379,5.297578318839474
Q99538,LGMN,Legumain,-1.1848047630107885,-0.14371192017425116,0.16110503681204946,-1.3529480988834166,-0.35800529747112364,-3.9724409060975807
Q99541,PLIN2,Perilipin-2,-4.682705325744893,-4.769874906275503,-4.130235976796503,-1.010293629849155,-1.1438804335910966,-1.0388952346197087
Q99543,DNAJC2,"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed",-2.3164187988928155,-1.9775042557689204,-2.7518173448352456,-1.8497967884561213,-2.2008707720369465,-1.8626370457738837
Q99549,MPHOSPH8,M-phase phosphoprotein 8,-2.7575207257193064,-2.612794347656049,-3.249838614306017,-2.4388769371143475,-2.044799922435928,-2.413165203518375
Q99567,NUP88,Nuclear pore complex protein Nup88,0.33322453822927045,0.058534432149116356,-0.024962167079984,1.0061673024871354,0.7885075017274445,0.7495008196683415
Q99570,PIK3R4,Phosphoinositide 3-kinase regulatory subunit 4,-0.934388740785355,-1.1793605567929042,-0.8829128426546653,-0.5170550070006961,-0.580492002206018,-0.4038264707210004
Q99571,P2RX4,P2X purinoceptor 4,-3.0268653938350205,-1.9425655671192459,-2.170676221025328,-4.645730905265391,-3.829259672013776,-4.648927128202653
Q99575,POP1,Ribonucleases P/MRP protein subunit POP1,-1.073794822652367,-1.1966181267939469,-1.0490970917403217,0.0051194361563062785,-0.10307595436547246,-0.060442711601769616
Q99576,TSC22D3,TSC22 domain family protein 3,-3.1528636920574336,-2.5974990687311887,-4.668107589630195,-2.7507507861500464,-2.7360091006609686,-2.722880756014707
Q99584,S100A13,Protein S100-A13,0.7657081390883391,1.0262130413289938,0.5850984466743299,2.8331044955904936,2.233944867649395,2.663583768554979
